id	imdbID	max_gross
4085	86960	234760478
4086	92654	17685307
4087	287934	646
4088	92656	1733017
4089	92690	17355263
4091	92718	31623833
4093	1114740	39234238
4094	92798	20240502
4095	92804	5899797
4096	257516	19297522
4098	363547	59020957
4099	92854	4546244
4100	92897	10348437
4102	92948	50504655
4103	92965	22238696
4104	92974	23509382
4105	83907	685000
4106	92997	11307844
4108	93029	969205
4109	93036	15151736
4110	93044	12423831
4111	93073	5262047
4112	93092	901364
4113	93093	895904
4114	93104	183700
4115	93186	7019441
4116	93200	5228617
4117	93209	10021120
4118	93215	4215859
4119	93225	1083282
4120	93231	1749956
4121	93260	25893810
4122	93277	7393346
4123	93278	14375181
4124	93300	20763013
4125	93405	4916871
4126	93407	12396383
4127	93418	34377585
4128	93437	32222567
4129	93467	4572845
4130	93476	9868521
4131	93477	1584970
4132	93493	42721196
4133	93507	17336370
4135	93560	3769990
4136	93562	443524
4137	93567	2136381
4138	93589	3922273
4139	283509	22645
4140	93648	3832228
4141	192111	4804595
4142	190524	4224065
4143	242998	10024648
4144	118694	113280
4145	303816	21158188
4146	120753	29483
4147	250478	16942
4148	212985	165092268
4149	239948	7411852
4150	230783	2793
4151	216787	151221
4152	190861	4136
4153	231775	20027309
4154	265632	13455016
4155	230838	11015226
4156	177650	74743
4157	249893	12247
4158	166276	5411999
4159	233142	7160521
4160	191636	31702
4161	236493	20108829
4162	250720	9715102
4163	262462	1765751
4164	182000	687194
4165	244504	17750
4166	251031	28844
4167	179626	10523154
4168	192071	4134977
4169	212380	293680
4170	138493	13795
4171	236447	9932
4172	161977	5307
4173	220157	42055
4176	107474	42905
4178	105046	5101632
4180	91836	2510433
4181	96223	343786
4182	90213	9400000
4183	100842	546541
4189	59245	15473333
4190	53793	11336000
4191	375173	13399812
4193	113026	24176
4197	480242	22695653
4199	99385	16853487
4200	101764	30102717
4201	449088	153042234
4202	425112	5848464
4203	102005	7434726
4205	100140	35419397
4206	97880	4557214
4207	100232	25069101
4210	91474	8620929
4211	100486	15445131
4213	97179	8143225
4214	88000	40900000
4215	93857	30063289
4216	100049	4609953
4217	118540	13528
4219	89208	6326051
4220	398165	58613245
4221	102517	26255594
4222	87015	4654423
4223	215750	13810266
4224	242445	18485586
4225	205873	86590
4226	209144	235488
4228	125022	11801323
4229	239949	2861903
4230	120352	21327
4231	244970	10010600
4232	287717	85846429
4233	246989	6406076
4234	236784	1837068
4235	245712	61047
4236	206187	12623
4237	247380	15109
4239	221027	12443461
4240	189192	2272489
4241	266860	17052128
4242	221889	9134
4243	268200	852206
4244	260332	48255
4245	238588	19772
4246	243155	71543427
4247	245686	10718014
4248	236348	6574660
4249	246002	9714715
4250	758774	39394666
4251	221073	18430
4252	255094	22360
4254	231402	25635682
4255	240515	7098459
4256	240402	73695
4258	158371	94686
4259	211492	63203
4260	1229827	12510374
4261	116882	221494
4262	86250	45598982
4265	132245	12174504
4266	245120	7288451
4267	203755	2520041
4268	141907	6719973
4269	382932	206445654
4270	209163	202019785
4271	243889	14470
4272	162023	3336
4273	240913	32657
4274	56937	57777778
4275	85811	16519460
4276	89504	10200000
4277	119567	229086679
4279	98524	8742750
4280	84917	29712172
4281	424880	3646
4284	101912	22773535
4285	101912	22773535
4286	107130	1703282
4288	152015	14007
4290	1078188	13024
4291	80319	103290500
4292	79638	22228000
4293	90098	24689703
4296	66011	106400000
4297	93713	2053931
4298	48021	17981
4299	183790	56569702
4300	212826	49662
4301	260775	8702
4302	208911	17929
4303	204640	1111273
4304	256408	16118
4305	225071	9225575
4306	126029	267665011
4307	206742	17131
4308	203009	57386607
4309	184819	2151
4310	213149	198542554
4312	210727	14831
4313	206917	123577
4314	234407	24099
4315	189541	65740
4317	102343	754935
4318	100395	37963281
4319	46719	6000000
4321	101587	124033791
4322	95082	5680515
4326	95647	34603943
4327	54047	4905000
4328	60897	6322000
4329	53221	12535000
4331	78227	37187139
4332	114814	23272306
4333	94142	57915972
4334	244316	9456
4339	59885	17111111
4340	77975	276538
4341	161083	13049114
4342	212815	143462
4343	401855	26857181
4344	244244	69772969
4345	254099	158533
4346	212827	35208
4347	234288	28583
4349	65528	24911670
4350	116344	26459
4351	102685	43218387
4352	98300	6957975
4353	86508	3144367
4354	105699	57138719
4355	92272	15448384
4356	45810	12000000
4359	48605	12000000
4361	84805	177200000
4365	244709	16368
4366	230011	329011
4367	146316	47735743
4368	240462	112952899
4369	232500	40089015
4370	212720	29352630
4371	255819	11688196
4372	250224	4715060
4373	258038	1506233
4374	212517	6433
4375	228242	363409
4376	284067	8959
4377	409184	20634
4378	203119	214580
4379	179473	16609
4380	203632	51426
4381	243493	85253
4382	99348	184208848
4383	228786	31734
4384	246765	33356
4386	117979	33725000
4387	271027	13304027
4388	257106	71308997
4389	245238	41215
4390	249380	13954
4391	224578	29339
4393	94663	1562749
4396	82136	72179579
4397	87032	28078073
4398	98369	3077361
4399	58249	4432
4409	105378	2735731
4410	91983	8362969
4411	59740	6000000
4418	84788	21134374
4424	65777	112105
4426	48261	214
4435	89716	2357
4442	89461	25754284
4443	82869	17374595
4445	163862	119855
4446	173840	19028896
4447	250494	96520674
4448	227445	19018807
4449	262210	8633
4450	242193	47502
4451	273300	33236
4452	227005	118003
4453	245280	578141
4461	182299	5231283
4462	94593	2567099
4464	94606	32632093
4465	94608	32069318
4466	94602	18869631
4467	96764	8083123
4468	94667	670774
4469	94669	960040
4471	94678	14681192
4472	94701	9797098
4473	94712	3966256
4474	163978	39785027
4475	94716	161004
4477	94744	15122324
4478	94746	43184798
4479	56869	11403529
4480	94761	8247943
4481	94783	784990
4482	94799	16118077
4483	94824	11798302
4484	94828	201055
4485	94846	12277096
4486	94884	8674093
4487	94889	78222753
4488	94894	46616067
4489	94898	128152300
4490	94910	11005304
4491	97125	9974446
4492	90887	13167232
4493	94919	3813293
4495	94921	16262415
4496	398913	260713
4497	94961	3588626
4498	94963	37903295
4499	95031	42039085
4500	92929	424773
4501	95088	5596267
4502	95107	28202109
4503	95119	12638294
4504	95145	3838793
4505	95169	17514553
4506	95174	17637950
4507	95178	6640346
4508	95243	24720479
4509	95253	41455230
4511	95304	8578231
4512	95326	6436211
4513	95333	459824
4515	95360	3753977
4516	95409	17550399
4518	95488	1189315
4519	95489	48092846
4520	95519	22433275
4521	95532	1733070
4522	95599	15855828
4523	95638	13825794
4524	95654	11444204
4525	95662	10815378
4526	95687	13854000
4527	95736	6264058
4528	95774	7242035
4529	95801	3587303
4530	95853	1893139
4531	95963	34994648
4532	95990	9205924
4533	89907	14237000
4534	95993	13687027
4535	84296	20659423
4536	96003	187349
4537	96018	2835116
4538	96029	331469
4541	96071	19595031
4542	96087	10068039
4543	96098	29300090
4544	91949	40697761
4545	91949	40697761
4547	96180	1791328
4548	381681	311194
4549	96200	3790493
4550	96203	9129999
4551	96241	99978
4553	96256	13008928
4555	96289	4865997
4556	96294	429028
4557	96316	19652638
4558	96320	111936400
4559	96380	13664060
4560	204626	9062295
4561	96426	808114
4562	96454	8539181
4563	96486	11536599
4564	280674	2535
4565	88708	10499694
4566	92548	4000000
4567	96804	902152
4568	96913	1700000
4569	106393	6607218
4571	96928	40485039
4572	96933	46212055
4573	96943	19131246
4574	96945	2692037
4575	455782	39609
4577	97027	18671317
4578	97044	16278590
4579	126250	186828
4580	97138	10166459
4581	109891	18438164
4582	97166	8125592
4583	97211	7723506
4584	97236	5552441
4585	97235	28890240
4586	97243	3766879
4587	97257	3916303
4588	97262	536508
4589	85475	4786789
4590	97276	7754571
4591	97289	1932642
4592	97314	169203
4593	97328	12195695
4594	97334	2420917
4595	97336	3563162
4596	97435	747013
4597	97438	2777280
4599	97457	13741060
4600	97458	11604598
4601	118845	153096
4602	97481	60864870
4603	97500	18699037
4605	97531	418053
4606	97567	5932613
4607	395972	6422455
4608	97579	20047604
4609	97607	2049769
4610	97613	4611062
4611	97626	7237794
4612	97635	1601612
4613	97637	43247647
4614	97659	14697005
4615	97714	1730005
4616	97722	31906454
4617	97731	4973285
4618	97737	15704614
4619	97758	793775
4620	97770	22099847
4621	97778	140088813
4622	388213	13285
4623	97815	49797148
4626	97889	1145404
4627	97892	646890
4628	97965	10763469
4629	97967	15942628
4630	97987	16093651
4631	98022	3574256
4632	98051	10647219
4633	212338	28623300
4635	98097	12143484
4636	450314	4271451
4637	98180	4192440
4638	163025	181171875
4639	265029	30181877
4640	190590	195104
4641	162346	6217849
4642	248845	156724
4643	63442	33395426
4644	237539	32933
4645	112757	2568429
4646	203540	65584
4649	243655	17481
4650	98184	6985999
4652	98193	192816
4654	98206	30050028
4655	98219	1316495
4656	98224	574080
4659	465551	5090
4660	98261	2156471
4661	98273	58571513
4662	98282	46908987
4663	98308	12065892
4664	98319	6353913
4665	98320	16554699
4666	98343	19674852
4667	98347	463972
4668	98356	401421
4669	98385	1519796
4670	94035	2488740
4671	98725	938065
4672	98436	510712
4673	98439	63408614
4674	88258	30835
4675	98471	40590000
4676	98519	8508843
4677	98536	71079915
4678	98546	6157157
4679	98554	66758538
4680	98577	725131
4681	98621	86888546
4682	98622	9094451
4683	98663	14278900
4684	98678	3690400
4685	108517	3902679
4686	108539	12741891
4687	56868	10785
4688	101465	8211952
4690	87089	25928721
4691	87130	1057064
4692	87428	5100000
4694	119512	5598
4698	119842	16098
4699	218922	6402741
4700	247638	108248956
4701	266915	226164286
4702	262826	13853
4703	241303	71509363
4704	56059	14000000
4705	77288	20424259
4706	80489	6950125
4707	102299	133645
4709	64782	31678778
4711	108323	187923
4712	64285	6680
4713	80360	19853892
4714	80377	70687344
4718	163651	102561004
4719	181739	5271248
4720	230600	96522687
4721	244000	4855475
4722	250202	12852
4723	250323	198293
4725	261983	378176
4726	262076	7877
4727	238112	7209345
4728	250687	11662094
4729	168446	34353
4732	258470	2038349
4733	256524	2459315
4734	261392	11018543
4735	228333	3804452
4736	234829	7018593
4737	221799	40200
4738	208196	14840
4739	233699	14129
4740	206926	8351
4741	203166	24115
4743	255653	653729
4744	263488	37904175
4745	184791	6916625
4746	219400	108930
4747	155197	17127
4748	103596	29000301
4749	109015	11784000
4750	112255	407618
4753	110148	105264608
4754	70917	5493
4757	202470	17008282
4758	218619	1140698
4759	269341	7720942
4760	238066	7502
4763	263957	6747
4765	242587	82530
4766	250809	525330
4769	248912	32037
4770	221218	18001232
4771	180734	9386342
4772	229340	110000
4773	273253	35386
4774	246464	3545204
4775	118589	2414596
4776	139654	22550788
4777	243759	6206
4779	270971	64479
4780	936501	24717037
4781	263728	6047691
4782	239986	678286
4783	264578	250614
4784	82416	22600000
4787	102316	25010896
4788	79579	2500000
4792	245674	15165355
4795	58092	12500000
4796	53877	6000000
4797	52896	11000000
4802	53143	23300000
4803	67588	10600000
4805	50933	26300000
4807	455782	39609
4808	108473	14543394
4809	86312	35615609
4812	91993	9697739
4814	260866	17090474
4815	252501	9021494
4816	196229	45172250
4817	236034	8477
4818	245891	522813
4821	206314	7347259
4822	273799	5377958
4823	240890	13309241
4824	265212	15077
4825	240419	12222
4827	357507	46752382
4830	80474	37121708
4831	80492	2000000
4833	824747	35739802
4834	80520	41675194
4835	80549	67182787
4836	80556	14287755
4837	80569	19784223
4838	398913	260713
4841	80634	769787
4844	219965	13050700
4845	250310	9023173
4846	108148	6014653
4847	243255	38615
4848	166924	7220243
4849	206963	102456
4850	164917	7420
4852	166110	3566361
4857	67093	80500000
4859	116745	432183
4860	87666	4561346
4862	102555	14789113
4865	120681	11014818
4866	272020	7088213
4867	200027	30165536
4868	814022	7783266
4869	227277	10680
4870	217355	30181
4871	298744	123761
4872	256103	33808
4873	243017	95120
4874	272152	17215275
4875	279286	2307063
4876	245674	15165355
4877	236019	19521
4878	246578	110494
4879	253126	113512
4880	264796	294056
4881	243133	683947
4883	234988	12142
4884	278102	31130
4885	249478	14033112
4886	198781	289916256
4887	267804	19112404
4888	275719	28424
4889	252503	7823521
4890	256380	22518295
4892	246072	16974
4893	455857	21607203
4895	290332	3711657
4896	241527	317575550
4897	245115	260066
4898	234354	2036682
4899	265087	15409892
4900	253798	6700687
4901	266987	30566960
4902	256009	46231
4903	247425	35930604
4908	54177	6848
4909	82558	20259961
4912	62994	58500000
4914	53472	30865
4915	83630	14056528
4919	90095	390659
4921	110367	50083616
4926	209037	28145
4928	75824	8673
4929	114709	184205561
4935	282209	32551396
4936	80716	118160
4939	80736	16647800
4945	74483	46200000
4946	116260	26792700
4949	89348	17536256
4950	85862	12232628
4951	100054	13985225
4952	89622	441137
4954	240772	38107822
4955	93966	5406879
4957	86383	67642693
4958	159273	18736133
4959	242252	125523
4960	160403	11695
4961	282856	23865
4963	240772	38107822
4964	233841	21702
4965	270259	71821
4967	283509	22645
4968	261066	25256
4970	20697	6451
4971	87747	25100000
4972	66195	23681338
4973	211915	136470
4974	277371	38252284
4975	259711	25015518
4976	280778	23144
4977	283431	21122
4978	259393	66701
4979	265666	52364010
4980	101452	38037513
4981	90852	1476356
4983	89283	393825
4985	88103	5778353
4986	84684	10490791
4987	86346	16478265
4988	94318	300859
4989	278488	9779850
4990	268397	80936232
4991	279889	5377635
4992	35423	2562448
4993	120737	94032719
4994	268995	7366207
4995	268978	170742341
4996	228687	9929
5001	318649	68671925
5002	68612	25000000
5004	274309	34940
5005	52182	7400000
5006	105287	396003
5009	248667	58203105
5010	265086	108638745
5011	245046	72806
5012	86619	40218899
5013	280707	524385
5014	277027	40311852
5015	285742	217552
5016	120824	11434216
5022	57490	21366
5023	105789	1723319
5024	242795	40498
5025	273923	15053226
5026	237534	11260096
5027	99044	80818974
5028	269746	17142
5029	109417	3038499
5030	93106	1155020
5032	427229	24411322
5033	100530	22998000
5034	103129	1554742
5039	82288	14110013
5040	87078	31042035
5042	86346	16478265
5046	160399	3022523
5047	240468	7017474
5048	281373	23708174
5049	83511	78868508
5050	206608	5029
5051	243862	66047
5052	268696	19473
5053	109288	7892208
5054	85271	8900000
5055	106770	35112679
5060	66026	81600000
5061	87751	4385312
5062	187078	101648571
5064	245844	11376150
5065	265349	35746370
5066	281358	12177488
5067	294289	41001
5068	276501	158779
5071	220627	25250
5072	17136	19386
5073	208990	4887
5074	250081	73688
5075	219405	4240
5076	106223	24103594
5077	97116	22030000
5078	87233	10600000
5079	1047007	62231
5080	240900	2785283
5081	188453	2370809
5082	201899	17766
5086	101891	8750400
5089	82525	2004742
5092	265298	11554015
5093	233469	15058432
5094	73631	30000000
5095	265713	43366
5096	109190	16671505
5101	86194	16156776
5102	107985	53579269
5103	108037	32416586
5106	275022	17014226
5107	251114	8907413
5108	251160	23612171
5109	280030	48430258
5110	247745	7149203
5111	107034	44594000
5112	253200	108438
5117	73026	40055897
5118	408839	14022105
5120	857265	46265
5127	259288	10216025
5128	238546	14757535
5129	260746	5293
5130	229002	281803
5131	207524	18956
5133	184719	10123
5134	291341	92770
5135	265343	68546
5136	275067	100319
5138	301893	555754
5139	408524	11382472
5146	216651	25521
5151	243736	12229529
5152	277434	20212543
5153	204700	6558
5156	66830	10000000
5158	85380	200000
5159	104254	24650296
5161	110146	20928892
5162	91295	18034150
5164	108395	71368
5170	278295	10007291
5171	268695	22610437
5172	290212	739834
5174	99566	1414017
5175	99768	1030938
5176	160498	122158
5178	1001508	93953653
5179	120683	2143089
5181	80836	6000000
5184	80855	3484331
5185	80863	15934737
5186	80888	17815212
5192	399201	35818913
5193	80948	27118000
5197	81060	34326249
5199	81071	15198912
5205	81184	6342668
5211	81249	14662035
5212	81259	18971000
5213	81268	14504277
5214	87835	21538850
5215	81269	6216067
5218	268380	176387405
5219	120804	17707106
5220	284490	15011430
5221	216799	867635
5222	264761	414653
5223	256259	13527
5224	765443	547092
5225	245574	408091
5226	85154	17233166
5229	125209	33633
5235	105459	5430822
5236	97106	201332
5237	83169	35856053
5238	81420	2000000
5240	404390	3381974
5241	81480	43995918
5242	81485	9870727
5245	393775	2453
5246	81529	66132626
5247	76729	2331754
5248	86325	5678950
5250	81562	101300000
5253	97116	22030000
5254	187738	82348319
5255	279781	4127903
5256	286162	61613
5258	262432	13335
5260	192745	7846
5264	157472	10108333
5265	266452	4266463
5266	258000	96397334
5267	265662	16021684
5268	248190	25324
5269	254686	29671
5272	279065	51361
5274	109217	573953
5276	87100	2912945
5277	87222	13102025
5278	89167	3333306
5279	102103	4076211
5280	102829	96717
5282	257756	14005550
5283	283111	7302913
5284	245407	56694
5285	246134	7495
5286	216689	12367
5287	98994	2678414
5292	76723	28000000
5293	264472	66818548
5294	264616	4208655
5295	191074	28658
5296	253867	9430667
5297	266391	111037
5298	219822	297340
5299	259446	597362
5300	381849	53606916
5302	72737	16000000
5303	99892	39404261
5306	93854	1189709
5307	103035	20005435
5308	94137	167780960
5309	98966	71609321
5310	90196	7196872
5311	81738	5000000
5312	264935	9307394
5313	277296	91047077
5314	291003	6209
5315	226935	10003
5316	157583	156587
5317	239507	5238
5318	808331	51233
5319	247586	40724
5321	253840	60507
5322	262911	16072
5323	211443	13121555
5324	282687	6219234
5325	275309	103355
5327	181912	38844
5328	45152	1729345
5329	235737	166309
5331	120467	9377
5332	338751	858021
5333	47892	8985
5334	99204	27627310
5336	58604	160697
5337	412637	23388
5338	95186	450726
5339	104466	10555619
5340	1046173	152267519
5343	108311	6419876
5344	88256	10435015
5345	98513	408839
5346	100934	11060485
5347	231448	2704682
5348	278823	2035193
5349	145487	114844116
5350	282771	18550
5351	289054	3842
5354	64117	25889208
5357	110157	21006361
5358	100196	4011793
5359	102753	6266621
5360	218619	1140698
5361	103247	34793160
5362	111701	8878839
5363	241760	9007833
5364	250797	52801000
5365	239234	25804
5367	91578	2451545
5377	276751	41385278
5378	121765	110169231
5380	278500	521858
5382	77523	106000000
5385	77838	16151
5386	50858	8750000
5387	278435	40007742
5388	278504	67355513
5389	166813	73280117
5390	254199	54642
5391	268690	3288164
5393	64665	44785053
5396	54022	6540000
5400	164184	118907036
5401	279493	12037685
5402	295480	5212
5404	90570	1083486
5407	211286	22304
5409	105219	14356479
5414	280486	30160161
5415	279778	69599016
5416	298798	179751
5417	285441	1041773
5418	258463	121661683
5419	267913	54155312
5420	245562	40914068
5421	238924	55000
5422	282768	7474
5423	210065	30915
5424	242508	8425
5425	244479	19541
5426	280486	30160161
5427	82146	11800000
5428	87042	3772785
5432	95296	5301200
5433	90021	5400000
5435	383574	423315812
5437	91472	3900000
5438	100135	16247964
5439	83015	14867086
5441	105631	3206713
5442	103184	11128309
5443	247444	5474270
5444	275847	35260212
5445	181689	132072926
5446	252444	88352
5447	286179	93072
5448	314166	5706332
5449	280590	126293452
5450	258273	91910
5451	265591	30514
5452	107438	10340263
5453	107443	9285189
5454	104897	40227000
5455	102573	5186392
5456	111653	4358940
5457	105885	1468300
5458	308506	19018444
5459	120912	190418803
5460	289408	6127313
5461	263725	304909
5462	305396	9537123
5463	253556	15632281
5464	257044	104454762
5465	297721	3064
5466	269499	49204
5467	86006	10958157
5470	278500	521858
5471	971209	5948555
5472	68156	6104000
5476	220506	30354442
5477	254455	47591
5478	271367	17322606
5479	267626	35168966
5480	243585	64956806
5481	295178	213307889
5482	276033	5309675
5483	303353	89087
5484	303243	31084
5485	271219	80682
5486	246500	64867
5493	61810	11000000
5497	59557	16000000
5499	29843	3981000
5500	88286	20500000
5501	295427	12554650
5502	286106	227966634
5503	265930	33561
5504	287717	85846429
5505	279113	208639
5506	309377	7312413
5507	295701	44506103
5508	274309	34940
5509	303356	5728
5510	283288	15968
5511	18737	9950
5512	290823	14609
5513	327036	7374049
5514	292066	19284
5515	120263	2303
5516	274117	27080
5517	232083	82231
5521	97722	31906454
5522	73631	30000000
5523	180052	2182900
5524	300532	14169455
5525	246772	40446
5526	255589	4546
5528	265459	360606
5529	261289	5758236
5530	258153	3813463
5531	281322	4548750
5532	280424	9750
5534	118744	5742431
5535	268219	7480
5537	300453	18880
5538	88885	22934000
5539	90799	8540346
5540	82186	41092328
5541	102059	69467617
5547	109368	250993
5548	90966	62134225
5549	53825	900
5550	49452	4500000
5553	94025	65673233
5555	83336	10626725
5556	295254	7087457
5558	235553	12608
5559	270480	31417
5561	103125	418807
5562	120611	70087718
5563	269095	8935426
5564	283026	11326601
5569	844708	14118685
5572	337579	24241612
5573	265808	6041521
5574	293662	9107816
5575	269329	23929
5576	177746	8997
5577	280760	306705
5580	106315	8041049
5581	99128	19740070
5582	103924	22518097
5584	99512	25029569
5585	101821	14143280
5587	800069	16069995
5588	454841	41778863
5589	116631	21322
5591	110557	16344520
5596	100666	15369573
5597	103003	6948859
5598	108258	4916135
5602	335245	12634563
5604	44876	3874
5605	171685	10762
5607	292542	34231
5608	250258	22824
5609	308208	7010474
5610	280460	10037846
5611	240510	6857879
5612	280380	3210765
5613	283832	183337
5614	274497	41237
5615	445990	17031122
5617	274812	4059680
5618	245429	10055859
5619	326306	20208
5620	256415	127223418
5621	290095	15051028
5622	367594	206459076
5625	179098	329771
5626	318068	682594
5627	284494	23439
5628	281364	17560
5629	298388	25581229
5630	289765	93149898
5632	280491	29419
5633	246677	51909
5635	265307	46353
5636	271259	75180
5637	116324	14891000
5641	27977	89212
5642	79668	9890597
5643	95895	589244
5645	103069	2268181
5646	94947	34700000
5652	103977	799674
5653	906665	12172
5655	116277	6271406
5656	273607	41006
5657	99581	6488144
5658	84049	9823934
5663	397313	24968601
5664	297037	10738882
5665	211465	5016852
5666	292644	2532410
5667	283084	5268764
5668	283139	5607480
5669	310793	209148
5670	328962	60224
5671	118756	56158
5672	313487	1727447
5673	272338	17844216
5675	291502	354052
5676	186719	4855
5677	267248	10727683
5678	227984	2817719
5679	298130	129128133
5680	298744	123761
5681	792966	9004
5682	252480	24526
5683	293832	100477
5684	145937	17154
5685	296166	183772
5686	318034	29022
5687	296658	3137
5688	212604	21162
5689	101453	15965919
5691	107254	15935068
5693	76666	94213184
5694	441796	23086480
5696	81696	53300000
5702	81747	1700000
5703	81751	14155617
5705	81777	22762571
5707	81974	40716963
5709	405163	10149
5712	82085	13747234
5714	118787	3504671
5715	887883	19128001
5716	289879	57938693
5718	82138	9566593
5723	82200	15578237
5726	82242	216166
5727	82245	8279042
5729	82329	31184024
5731	82334	13277558
5732	82351	17583634
5735	77533	35000000
5743	82402	29200000
5747	82432	5732587
5756	82507	2154696
5761	82648	12617845
5766	97557	151203
5768	82763	26154211
5769	82764	2863642
5771	1179891	51545952
5772	82783	5250000
5773	119517	382183
5775	82816	14923752
5776	82853	3983269
5777	82894	9179289
5781	82948	26279000
5783	303326	17872
5784	288477	30113491
5785	322802	64255312
5786	259484	1328789
5787	270707	5350371
5788	286261	36741
5789	252223	15026
5790	309600	3692
5791	120679	25885000
5792	299117	1266828
5793	295725	1284142
5794	209933	21003
5796	381061	40833156
5797	87075	4389334
5799	53804	18966000
5801	60921	21693114
5803	297181	12752803
5804	304669	139236327
5806	246266	3417
5807	292501	10410
5808	210382	45888
5809	280665	3430876
5810	298203	51240555
5811	260713	13235
5812	297884	211279
5813	287986	15243
5816	295297	261988482
5817	273435	211130
5818	313196	496290
5819	308411	34252
5820	314725	114442
5821	312841	29737
5829	263734	4239767
5834	58150	51081062
5838	102368	1942424
5839	99669	1710856
5840	99266	1477071
5841	102782	2807854
5842	98520	1776440
5843	103112	15073942
5845	82958	3702028
5846	82969	1976198
5847	82970	21015710
5848	82992	14492125
5851	83006	10851261
5853	81455	14225876
5854	83064	35610100
5859	83111	5000000
5860	83113	2022771
5862	83133	5165432
5863	83163	17569030
5869	83232	10200000
5872	246460	47072040
5873	283530	3846780
5874	293815	13010767
5875	295238	29943
5876	258068	101663
5878	287467	104396
5879	271263	14045244
5880	283160	3069469
5882	133240	16599714
5883	283632	12840842
5887	101356	2865916
5888	443453	26455463
5890	279064	11956
5893	110308	6138485
5895	118884	100920329
5896	213121	453336
5898	84749	39103425
5900	289848	11034422
5901	262396	6281415
5902	268126	384478
5903	238380	541512
5906	186730	10854
5907	1142800	41030947
5915	83284	10853418
5916	83326	8206145
5917	83365	3256082
5918	369226	5178569
5923	83598	13111101
5924	83619	1736123
5925	83629	7742572
5926	119738	127120029
5927	83642	69701637
5928	83678	516064
5933	83717	5301539
5936	83745	840958
5938	83806	19282134
5941	303933	12604705
5942	302640	35081594
5943	252076	94011225
5944	253754	18513305
5945	257360	65016287
5947	298856	65344
5949	220580	7362
5950	271020	703
5951	300214	13836
5952	167261	102046212
5953	245929	4551
5954	307901	130833
5955	168786	218618
5956	217505	77812000
5957	313737	93354851
5958	282120	40108697
5959	272207	63303
5960	99091	12626043
5961	99160	8220000
5962	106453	13275426
5968	100143	9888167
5969	102492	59847242
5970	102492	59847242
5973	120042	1596
5975	49934	12500000
5976	492492	10890
5978	92206	1500000
5980	454082	3307602
5985	249371	337464
5988	91814	7634909
5989	264464	164615351
5990	32910	84254167
5991	299658	2074929
5992	274558	338622
5993	290210	30157
5994	309912	42864
5995	253474	143197
5996	305973	17639
6001	85794	2500000
6002	282698	36462
6003	270288	169714
6005	330069	604856
6006	305711	17548993
6007	245341	17939
6008	291172	58260
6012	295289	8006232
6013	257568	21895483
6014	271668	16813517
6015	287934	646
6016	317248	114442
6017	274428	35151
6018	285280	1791
6022	103671	13086430
6023	57869	28656
6024	452594	118703275
6025	106500	17953778
6027	101748	394631
6029	57083	1500000
6030	56023	2600000
6031	52918	13990819
6033	102500	6166819
6035	29453	14100
6036	89981	8622757
6037	84737	4968000
6038	100822	1794001
6039	88414	25300000
6040	282209	32551396
6041	280653	16284
6042	311320	9216
6043	284203	8077
6044	92666	39321715
6045	235553	12608
6049	106833	296081
6050	1013753	1941472
6053	89444	11052713
6055	107079	18272447
6057	326769	10106992
6058	309593	16017141
6059	292506	16302063
6060	280720	613485
6061	304267	7095
6062	308514	63303
6063	303361	92719
6070	105622	277813
6074	99615	21460601
6076	157583	156587
6077	83908	6110000
6078	83943	46700000
6079	83947	199078
6080	83960	6660333
6083	85640	42914
6084	84088	4484991
6086	84112	1515578
6087	84117	8693512
6090	84210	15782759
6092	84234	5829781
6093	84237	6455530
6096	84293	11897978
6099	84316	5675599
6100	84329	9077269
6101	338188	15232287
6102	91530	17218023
6103	84351	12408066
6104	84352	327958
6109	84445	636796
6111	84469	5588800
6115	84489	5672311
6116	325980	70625971
6122	84597	36299720
6123	84628	30878
6127	84675	9217530
6129	84691	6668025
6130	120157	6447237
6131	83107	23671186
6133	84725	6000000
6135	84732	5979947
6141	489235	16432
6143	84814	9056073
6144	84821	3783329
6145	428251	519489
6149	83941	2666873
6150	84920	3379569
6152	84935	2810199
6153	84945	16897768
6154	301181	6648374
6155	251127	105813373
6156	300471	60476872
6157	287978	45033454
6158	283426	14109797
6159	299458	46791
6160	303297	19904
6161	317234	9302
6162	116695	153952592
6163	291579	91630
6164	196708	350785
6166	106701	51270765
6168	85121	7100000
6169	85248	9800000
6173	104522	4790801
6174	97670	3416846
6175	95626	3074681
6177	91575	9947631
6179	93771	1432687
6183	53172	18750000
6184	74851	37914
6185	279331	3880688
6186	279111	4675246
6187	289992	7117225
6188	302886	75585093
6190	276276	15544
6191	279977	1940
6192	315543	14224
6193	273982	301856
6194	240980	7968
6196	306685	16521486
6197	278731	200782
6198	103670	384048
6201	91374	277646
6202	287471	180045
6203	102303	4102526
6204	107563	8023147
6205	95665	1221366
6206	97165	95860116
6207	266971	2523
6211	461770	49060281
6212	305669	132716677
6213	314353	17057213
6214	290673	60086
6215	298408	149099
6216	161860	22070
6217	256359	86250
6218	286499	191791
6219	269347	13482638
6220	310357	6886089
6223	283003	15160
6225	55047	14483352
6235	99776	5575738
6238	99699	29888235
6239	373051	101704370
6240	102593	11276846
6244	96028	2080046
6246	103036	336396
6249	285462	3815075
6251	323642	6097758
6252	264150	7009513
6255	912583	18236
6257	61834	20238100
6259	434215	7703551
6260	101465	8211952
6261	105824	5519569
